Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
3791;Oldenburg;WRTR;12.02.2009-00:00;12.02.2009-04:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;13.02.2009-03:00;13.02.2009-04:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;13.02.2009-21:00;13.02.2009-22:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;15.02.2009-21:00;16.02.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;16.02.2009-21:00;17.02.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;20.02.2009-03:00;20.02.2009-04:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;21.02.2009-21:00;21.02.2009-22:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;22.02.2009-00:00;22.02.2009-01:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;22.02.2009-03:00;22.02.2009-04:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;22.02.2009-21:00;23.02.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;24.02.2009-23:00;25.02.2009-03:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;25.02.2009-21:00;26.02.2009-01:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;26.02.2009-21:00;27.02.2009-01:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;27.02.2009-21:00;28.02.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;01.03.2009-03:00;01.03.2009-04:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;02.03.2009-00:00;02.03.2009-04:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;05.03.2009-21:00;06.03.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;07.03.2009-00:00;07.03.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;07.03.2009-23:00;08.03.2009-04:00;5;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;08.03.2009-23:00;09.03.2009-03:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;11.03.2009-03:00;11.03.2009-04:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;12.03.2009-21:00;13.03.2009-00:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;14.03.2009-21:00;15.03.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;16.03.2009-03:00;16.03.2009-04:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;22.03.2009-00:00;22.03.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;22.03.2009-21:00;23.03.2009-01:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;23.03.2009-21:00;24.03.2009-03:00;6;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;25.03.2009-02:00;25.03.2009-03:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;25.03.2009-21:00;26.03.2009-00:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;26.03.2009-02:00;26.03.2009-03:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;26.03.2009-21:00;27.03.2009-00:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;27.03.2009-21:00;28.03.2009-03:00;6;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;29.03.2009-00:00;29.03.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;07.04.2009-21:00;08.04.2009-03:00;6;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;08.04.2009-15:00;08.04.2009-21:00;6;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;22.04.2009-15:00;22.04.2009-19:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;27.04.2009-15:00;27.04.2009-16:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;28.04.2009-00:00;28.04.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;28.04.2009-15:00;28.04.2009-16:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;28.04.2009-18:00;28.04.2009-19:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;03.05.2009-15:00;03.05.2009-19:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;03.05.2009-21:00;03.05.2009-22:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;04.05.2009-00:00;04.05.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;04.05.2009-15:00;04.05.2009-16:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;04.05.2009-18:00;04.05.2009-19:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;05.05.2009-00:00;05.05.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;05.05.2009-18:00;06.05.2009-03:00;9;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;07.05.2009-00:00;07.05.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;14.05.2009-23:00;15.05.2009-00:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;15.05.2009-18:00;16.05.2009-03:00;9;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;18.05.2009-15:00;18.05.2009-16:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;19.05.2009-18:00;19.05.2009-19:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;19.05.2009-21:00;19.05.2009-22:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;22.05.2009-15:00;22.05.2009-21:00;6;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;26.05.2009-15:00;26.05.2009-18:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;26.05.2009-20:00;26.05.2009-22:00;2;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;27.05.2009-18:00;28.05.2009-03:00;9;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;03.06.2009-18:00;04.06.2009-00:00;6;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;04.06.2009-02:00;04.06.2009-03:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;04.06.2009-15:00;05.06.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;05.06.2009-18:00;05.06.2009-21:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;06.06.2009-20:00;07.06.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;07.06.2009-15:00;07.06.2009-16:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;07.06.2009-21:00;08.06.2009-03:00;6;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;09.06.2009-17:00;09.06.2009-19:00;2;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;10.06.2009-00:00;10.06.2009-01:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;10.06.2009-15:00;10.06.2009-16:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;10.06.2009-23:00;11.06.2009-03:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;12.06.2009-00:00;12.06.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;14.06.2009-15:00;14.06.2009-16:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;18.06.2009-00:00;18.06.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;19.06.2009-15:00;19.06.2009-18:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;19.06.2009-20:00;19.06.2009-21:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;20.06.2009-00:00;20.06.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;21.06.2009-00:00;21.06.2009-03:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;21.06.2009-15:00;21.06.2009-16:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;25.06.2009-21:00;26.06.2009-00:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;27.06.2009-20:00;27.06.2009-21:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;03.07.2009-05:00;03.07.2009-06:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;03.07.2009-15:00;03.07.2009-16:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;03.07.2009-18:00;03.07.2009-21:00;3;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;06.07.2009-00:00;06.07.2009-07:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;06.07.2009-15:00;06.07.2009-21:00;6;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;06.07.2009-23:00;07.07.2009-01:00;2;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;07.07.2009-03:00;07.07.2009-04:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;07.07.2009-12:00;07.07.2009-16:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;08.07.2009-02:00;08.07.2009-03:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;08.07.2009-11:00;08.07.2009-18:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;08.07.2009-20:00;09.07.2009-00:00;4;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;09.07.2009-02:00;09.07.2009-10:00;8;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;09.07.2009-12:00;09.07.2009-13:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;10.07.2009-03:00;10.07.2009-04:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;10.07.2009-06:00;10.07.2009-07:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;10.07.2009-09:00;10.07.2009-16:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;10.07.2009-20:00;11.07.2009-06:00;10;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;11.07.2009-08:00;11.07.2009-15:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;11.07.2009-20:00;11.07.2009-21:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;11.07.2009-23:00;12.07.2009-00:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;12.07.2009-02:00;12.07.2009-03:00;1;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;12.07.2009-06:00;12.07.2009-19:00;13;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;12.07.2009-21:00;13.07.2009-03:00;6;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;13.07.2009-05:00;13.07.2009-07:00;2;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;13.07.2009-09:00;13.07.2009-15:00;6;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;14.07.2009-06:00;01.09.2009-03:00;1173;;eor;                                                                                                                                        
3791;Oldenburg;WRTR;01.09.2009-15:00;02.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;02.09.2009-15:00;03.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;03.09.2009-15:00;04.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;04.09.2009-15:00;05.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;05.09.2009-15:00;06.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;06.09.2009-15:00;07.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;07.09.2009-15:00;08.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;08.09.2009-15:00;09.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;09.09.2009-15:00;10.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;10.09.2009-15:00;11.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;11.09.2009-15:00;12.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;12.09.2009-15:00;13.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;13.09.2009-15:00;14.09.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;14.09.2009-20:00;15.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;15.09.2009-20:00;16.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;16.09.2009-20:00;17.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;17.09.2009-20:00;18.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;18.09.2009-20:00;19.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;19.09.2009-20:00;20.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;20.09.2009-20:00;21.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;21.09.2009-20:00;22.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;22.09.2009-20:00;23.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;23.09.2009-20:00;24.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;24.09.2009-20:00;25.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;25.09.2009-20:00;26.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;26.09.2009-20:00;27.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;27.09.2009-20:00;28.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;28.09.2009-20:00;29.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;29.09.2009-20:00;30.09.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;30.09.2009-20:00;01.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;01.10.2009-20:00;02.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;02.10.2009-20:00;03.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;03.10.2009-15:00;04.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;04.10.2009-15:00;05.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;05.10.2009-15:00;06.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;06.10.2009-15:00;07.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;07.10.2009-15:00;08.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;08.10.2009-15:00;09.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;09.10.2009-15:00;10.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;10.10.2009-15:00;11.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;11.10.2009-15:00;12.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;12.10.2009-20:00;13.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;13.10.2009-20:00;14.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;14.10.2009-20:00;15.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;15.10.2009-20:00;16.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;16.10.2009-15:00;17.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;17.10.2009-15:00;18.10.2009-03:00;12;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;18.10.2009-20:00;19.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;19.10.2009-20:00;20.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;20.10.2009-20:00;21.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;21.10.2009-20:00;22.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;22.10.2009-20:00;23.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;23.10.2009-20:00;24.10.2009-03:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;24.10.2009-20:00;25.10.2009-04:00;8;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;25.10.2009-21:00;26.10.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;26.10.2009-21:00;27.10.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;27.10.2009-21:00;28.10.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;28.10.2009-21:00;29.10.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;29.10.2009-21:00;30.10.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;30.10.2009-21:00;31.10.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;31.10.2009-21:00;01.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;01.11.2009-21:00;02.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;02.11.2009-21:00;03.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;03.11.2009-21:00;04.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;04.11.2009-21:00;05.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;05.11.2009-21:00;06.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;06.11.2009-21:00;07.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;07.11.2009-21:00;08.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;08.11.2009-21:00;09.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;09.11.2009-21:00;10.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;10.11.2009-21:00;11.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;11.11.2009-21:00;12.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;12.11.2009-21:00;13.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;13.11.2009-21:00;14.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;14.11.2009-17:00;15.11.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;15.11.2009-17:00;16.11.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;16.11.2009-17:00;17.11.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;17.11.2009-17:00;18.11.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;18.11.2009-17:00;19.11.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;19.11.2009-17:00;20.11.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;20.11.2009-17:00;21.11.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;21.11.2009-17:00;22.11.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;22.11.2009-17:00;23.11.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;23.11.2009-21:00;24.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;24.11.2009-21:00;25.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;25.11.2009-21:00;26.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;26.11.2009-21:00;27.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;27.11.2009-21:00;28.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;28.11.2009-21:00;29.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;29.11.2009-21:00;30.11.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;30.11.2009-21:00;01.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;01.12.2009-21:00;02.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;02.12.2009-21:00;03.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;03.12.2009-21:00;04.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;04.12.2009-21:00;05.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;05.12.2009-17:00;06.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;06.12.2009-17:00;07.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;07.12.2009-17:00;08.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;08.12.2009-17:00;09.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;09.12.2009-21:00;10.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;10.12.2009-21:00;11.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;11.12.2009-21:00;12.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;12.12.2009-21:00;13.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;13.12.2009-21:00;14.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;14.12.2009-21:00;15.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;15.12.2009-17:00;16.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;16.12.2009-21:00;17.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;17.12.2009-21:00;18.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;18.12.2009-21:00;19.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;19.12.2009-21:00;20.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;20.12.2009-21:00;21.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;21.12.2009-21:00;22.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;22.12.2009-21:00;23.12.2009-04:00;7;;eor;                                                                                                                                           
3791;Oldenburg;WRTR;23.12.2009-17:00;24.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;24.12.2009-17:00;25.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;25.12.2009-17:00;26.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;26.12.2009-17:00;27.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;27.12.2009-17:00;28.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;28.12.2009-17:00;29.12.2009-04:00;11;;eor;                                                                                                                                          
3791;Oldenburg;WRTR;29.12.2009-17:00;30.12.2009-04:00;11;;eor;                                                                                                                                          
